ville,hotel,url,distance,adresse,score,description,latitude_hotel,longitude_hotel
Aix-en-Provence,Allées Provençales,https://www.booking.com/hotel/fr/mirabeau-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,200 m du centre,"150 Avenue Guiseppe Verdi, 13100 Aix-en-Provence, France",9.8,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Allées Provençales !,43.5266344493457,5.442878007888796
Aix-en-Provence,La Farigoule,https://www.booking.com/hotel/fr/la-farigoule-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,4 km du centre","RC 2 chemin du Colombier, 13100 Aix-en-Provence, France",9.5,"Situé à Aix-en-Provence, l'établissement La Farigoule propose une piscine, un service de prêt de vélos, un jardin et une connexion Wi-Fi gratuite.",43.531148,5.474076
Aix-en-Provence,"Le Fonction, meublé 4 étoiles, avec parking boxé",https://www.booking.com/hotel/fr/moderne-calme-proche-centre-parking-boxe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"0,9 km du centre","80 Traverse Pecs, 13090 Aix-en-Provence, France",9.4,"Doté d'un jardin et d'une terrasse, Le Fonction, meublé 4 étoiles, avec parking boxé est situé à Aix-en-Provence, à 29 km de la station de métro Joliette, à 30 km du centre commercial Les Terrasses du Port et à 31 km de la station de métro Vieux Port. Cet hébergement climatisé se trouve à 29 km de la gare de Marseille-Saint-Charles. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.",43.5257953,5.4348047
Aix-en-Provence,Fernand Pouillon,https://www.booking.com/hotel/fr/fernand-pouillon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"1,2 km du centre","residence fernand pouillon 12 avenue jean moulin, 13100 Aix-en-Provence, France",9.4,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Fernand Pouillon !,43.533559108178096,5.456579751976054
Aix-en-Provence,La petite maison,https://www.booking.com/hotel/fr/la-petite-maison-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"2,8 km du centre","La Sauvageonne n°8 425 Chemin de Repentance, 13100 Aix-en-Provence, France",9.3,"La petite maison est située à Aix-en-Provence, à 34 km de la station de métro Joliette et à 35 km du centre commercial Les Terrasses du Port, dans une région propice à la randonnée. Situé à 33 km de la gare de Marseille-Saint-Charles, l'établissement dispose d'un jardin et d'un parking privé gratuit.",43.540123950289995,5.4739107465579995
Aix-en-Provence,BLUE FOUNTAIN Luxueux Studio Aix Centre Historique,https://www.booking.com/hotel/fr/luxueux-studio-aix-historique-pavillon-vendome.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,450 m du centre,"50 Cours Sextius, 13100 Aix-en-Provence, France",9.3,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le BLUE FOUNTAIN Luxueux Studio Aix Centre Historique est un hébergement situé à Aix-en-Provence. L'établissement se trouve à 31 km du centre commercial Les Terrasses du Port et à 32 km de la station de métro Vieux Port.",43.530287958456995,5.4440986147579995
Aix-en-Provence,"Loft ""Le Petit Séquoia""",https://www.booking.com/hotel/fr/petit-sequoia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,5 km du centre","34 bis rue du bon pasteur, 13100 Aix-en-Provence, France",9.2,"Situé en plein centre d'Aix-en-Provence, à environ 31 km de la gare de Marseille Saint-Charles, le Loft ""Le Petit Séquoia"" propose une connexion Wi-Fi gratuite, la climatisation et des équipements ménagers tels qu'une bouilloire électrique et un lave-vaisselle. L'établissement se trouve à 32 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée.",43.530895099999995,5.4453748
Aix-en-Provence,T2 Aix-en-Provence,https://www.booking.com/hotel/fr/t2-aix-en-provence-aix-en-provence1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"5,3 km du centre","1250 Chemin des Cruyes, 13090 Aix-en-Provence, France",9.0,"Situé à Aix-en-Provence, à moins de 34 km de la gare de Marseille Saint-Charles et à 35 km de la station de métro Joliette, le T2 Aix-en-Provence propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, une piscine extérieure ouverte en saison et un jardin. Doté d'un parking privé gratuit, il se trouve à 36 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port.",43.569809899999996,5.4180518
Aix-en-Provence,Appartement Chic proche du centre historique et de la Place des Cardeurs,https://www.booking.com/hotel/fr/chic-apartment-near-the-historic-center-and-place-des-cardeurs.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,200 m du centre,"8 rue de Brueys, 13100 Aix-en-Provence, France",9.0,"Situé dans le centre d'Aix-en-Provence, à seulement 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, le Chic Apartment near the historic center and Place des Cardeurs propose un hébergement avec vue sur la ville et connexion Wi-Fi gratuite. Il se trouve à 32 km du musée des civilisations de l'Europe et de la Méditerranée et de la rue Saint-Ferréol.",43.5281545,5.4451655
Aix-en-Provence,LE DIX Duplex historical center balcony with view and air conditioning,https://www.booking.com/hotel/fr/le-dix-duplex-historical-center-balcony-with-view-and-air-conditioning.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,6 km du centre","10 Rue Boulegon, 13100 Aix-en-Provence, France",8.9,"Situé au cœur d'Aix-en-Provence, à environ 31 km de la gare de Marseille Saint-Charles, l'établissement LE DIX Duplex est doté d'un balcon avec vue sur le centre historique, de la climatisation, d'une connexion Wi-Fi gratuite et d'équipements ménagers tels qu'une bouilloire électrique et un four. L'établissement se trouve à 32 km de la station de métro Vieux Port et à 33 km du musée des civilisations de l'Europe et de la Méditerranée.",43.5310516,5.450014100000001
Aix-en-Provence,L'Appartement Mathilde,https://www.booking.com/hotel/fr/appartement-marie-antoinette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,5 km du centre","5 rue de l'Ecole, 13100 Aix-en-Provence, France",8.9,"Les Appartements Clarisse et Mathilde sont des hébergements indépendants de luxe situés dans le centre historique d'Aix-en-Provence, à 6 minutes à pied de la place Bellegarde. La connexion Wi-Fi est gratuite.",43.530952390417,5.446677580421235
Aix-en-Provence,L'Appart 6,https://www.booking.com/hotel/fr/appart-6.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,5 km du centre","6 rue Matheron, 13100 Aix-en-Provence, France",8.8,Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Appart 6 !,43.5302295500376,5.44952854514122
Aix-en-Provence,Villa Zola,https://www.booking.com/hotel/fr/villa-zola-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,8 km du centre","4 Boulevard François et Emile Zola, 13100 Aix-en-Provence, France",8.8,"Située à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, la Villa Zola propose un hébergement à Aix-en-Provence. Vous bénéficierez d'une connexion Wi-Fi gratuite et d'un parking privé sur place.",43.531685516846,5.451640668666
Aix-en-Provence,L'Oustau D'Alberta,https://www.booking.com/hotel/fr/l-39-oustau-d-39-alberta.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,300 m du centre,"8 Rue Aude, 13100 Aix-en-Provence, France",8.7,"Situé dans le centre d'Aix-en-Provence, à 30 km de la gare de Marseille-Saint-Charles, L'Oustau D'Alberta propose des hébergements climatisés avec connexion Wi-Fi gratuite et télévision à écran plat. L'établissement se trouve à 32 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée.",43.5284786349604,5.44786745704312
Aix-en-Provence,Les Bernardines,https://www.booking.com/hotel/fr/les-bernardines.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,150 m du centre,"21 Rue des Bernardines, 13100 Aix-en-Provence, France",8.5,Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Bernardines !,43.527622,5.444463000000001
Aix-en-Provence,L'Aristide,https://www.booking.com/hotel/fr/aristide-aix-en-provence.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,7 km du centre","6 Boulevard Aristide Briand, 13100 Aix-en-Provence, France",8.5,"L'Aristide est situé dans le centre historique d'Aix-en-Provence, à 31 km de la station de métro Joliette, à 32 km du centre commercial Les Terrasses du Port et à 32 km de la station de métro Vieux Port. Il se trouve à 31 km de la gare de Marseille-Saint-Charles et met gratuitement à votre disposition une connexion Wi-Fi et un parking privé.",43.532730585094,5.44673016316
Aix-en-Provence,T2 cosy proche du centre-ville avec garage inclus,https://www.booking.com/hotel/fr/t2-cosy-proche-du-centre-ville-avec-garage-gratuit.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,7 km du centre","Bâtiment A Étage 5 2 place Coimbra, 13100 Aix-en-Provence, France",8.5,"T2 cosy proche du centre-ville avec garage inclusDoté d'une terrasse, l'établissement est situé à Aix-en-Provence, à 29 km de la station de métro Joliette, à 30 km du centre commercial Les Terrasses du Port et à 31 km de la station de métro Vieux Port. Vous séjournerez à 29 km de la gare de Marseille-Saint-Charles. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.",43.52519917966,5.437499888361
Aix-en-Provence,Le Briand,https://www.booking.com/hotel/fr/le-briand.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,7 km du centre","2ème étage 6 Boulevard Aristide Briand, 13100 Aix-en-Provence, France",8.5,"Le Briand propose un hébergement avec connexion Wi-Fi gratuite à Aix-en-Provence, à 31 km de la gare de Marseille-Saint-Charles, de la station de métro Joliette et du centre commercial Les Terrasses du Port. L'établissement se trouve à 32 km de la rue Saint-Ferréol et de la station de métro Castellane.",43.532698499999995,5.4469206
Aix-en-Provence,Air-conditioned apartment with a small furnished terrace in the city center,https://www.booking.com/hotel/fr/air-conditioned-apartment-with-a-small-furnished-terrace-in-the-city-center.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,300 m du centre,"22 Rue Lieutaud, 13100 Aix-en-Provence, France",8.5,"Situé en plein centre d'Aix-en-Provence, à environ 31 km de la gare de Marseille Saint-Charles, cet appartement climatisé dispose d'une petite terrasse meublée dans le centre-ville. Il dispose d'une connexion Wi-Fi gratuite, de la climatisation et d'équipements ménagers tels qu'une bouilloire électrique et un four micro-ondes. Cet appartement se trouve à 32 km de la station de métro Vieux Port et à 33 km du musée des civilisations de l'Europe et de la Méditerranée.",43.529127700000004,5.4453804
Aix-en-Provence,Appartement Le Paradiso - Le charme et le calme en plein centre ville,https://www.booking.com/hotel/fr/appartement-le-paradiso-le-charme-et-le-calme-en-plein-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"0,8 km du centre","25 B avenue Saint Jerome, 13100 Aix-en-Provence, France",8.499243379571247,"Appartement Le Paradiso - Le charme et le calme en plein centre ville, a property with a terrace, is set in Aix-en-Provence, 34 km from Marseille Saint-Charles Train Station, 34 km from Joliette Metro Station, as well as 35 km from Les Terrasses du Port Shopping Centre. This property offers access to a balcony, free private parking and free WiFi.",43.522393199999996,5.4530975
Aix-en-Provence,Appartement Confort Aix Centre,https://www.booking.com/hotel/fr/appartement-cosy-aix-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,250 m du centre,"9b Rue Gontard, 13100 Aix-en-Provence, France",8.499243379571247,"Situated in Aix-en-Provence, 31 km from Marseille Saint-Charles Train Station and 31 km from Joliette Metro Station, Appartement Confort Aix Centre features free WiFi.",43.524167399999996,5.445641800000001
Aix-en-Provence,"Èrsextius, GGB1, Aix-en-Provence",https://www.booking.com/hotel/fr/particulier-fm-guillermo-garcia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,450 m du centre,"4 rue Frédéric Mistral, 13100 Aix-en-Provence, France",8.1,"Situé à 80 mètres du cours Mirabeau, l'Èrsextius, GGB1, Aix-en-Provence propose un appartement acceptant les animaux domestiques à Aix-en-Provence. Offrant une vue sur la ville, il se situe également à 700 mètres de la cathédrale Saint-Sauveur. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.",43.526542294882304,5.450739562511445
Aix-en-Provence,T2 avec terrasse à AIX -WIFI -Parking gratuit -Calme,https://www.booking.com/hotel/fr/t2-avec-terrasse-a-aix-wifi-parking-gratuit-calme.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuOq4ZwGwAIB0gIkMDM3NDNjNzItMmUzYy00ZDUxLTliNzUtZWMwMjQyMzM4OTIw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a8c84a71288d0130&srepoch=1670927716&from=searchresults#hotelTmpl,"2,6 km du centre","Domaine de Parade APT 314 bât HOMERE 1600 Route des Milles, 13090 Aix-en-Provence, France",8.0,"T2 avec terrasse à AIX -WIFI -Parking gratuit -CalmeDoté d'une terrasse, l'établissement est situé à Aix-en-Provence, à 27 km de la station de métro Joliette, à 28 km du centre commercial Les Terrasses du Port et à 29 km de la station de métro Vieux Port. Cet hébergement climatisé se trouve à 27 km de la gare de Marseille-Saint-Charles. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.",43.509273860332,5.422980964526005
Amiens,15ème droite - Tour Perret - Centre-Ville - 4 étoiles,https://www.booking.com/hotel/fr/tour-perret-appartement-4-15eme-etage.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4As-p4ZwGwAIB0gIkYTc2MzY3MzEtYTRjOS00Y2RkLWIwZjgtYTY4NTQyZjAwODVj2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=29db4a27838a020f&srepoch=1670927568&from=searchresults#hotelTmpl,"0,7 km du centre","APT 15 DROITE 13 Place Alphonse Fiquet, 80000 Amiens, France",9.8,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 15ème droite - Tour Perret - Centre-Ville - 4 étoiles est un hébergement situé à Amiens, à seulement 200 mètres de la gare et à moins de 1 km du parc des jardins flottants. Ce Bed & Breakfast se trouve à 500 mètres du tribunal de grande instance d'Amiens et à 4 km de l'université de Picardie Jules Verne.",49.891036,2.306244
